user_id,score,n_leaf,rank,dissolve_how,score_col,selected
995171,394.22141101991326,2,1,sum,shift_l2,1
677651,394.15704478899585,2,2,sum,shift_l2,1
244153,384.3544693226535,1,3,sum,shift_l2,1
659353,381.32813404985484,1,4,sum,shift_l2,1
15242,376.9008602096006,1,5,sum,shift_l2,1
829018,366.8748464631695,1,6,sum,shift_l2,1
533492,363.7939104186774,1,7,sum,shift_l2,1
377967,362.4897458251364,1,8,sum,shift_l2,1
498375,215.79080672856702,2,9,sum,shift_l2,1
436263,212.66791765000391,2,10,sum,shift_l2,1
652352,210.49915743542255,4,11,sum,shift_l2,1
413897,204.8732662549518,1,12,sum,shift_l2,1
945217,204.66871129712314,5,13,sum,shift_l2,1
286057,204.12789868501787,2,14,sum,shift_l2,1
95491,195.60839352927763,1,15,sum,shift_l2,1
615722,189.82220107789982,1,16,sum,shift_l2,1
5675,189.67175533201763,5,17,sum,shift_l2,1
398700,188.1196045442627,1,18,sum,shift_l2,1
644100,182.75424495973027,5,19,sum,shift_l2,1
925158,180.49019148530292,1,20,sum,shift_l2,1
164355,179.14985359804635,1,21,sum,shift_l2,1
247730,177.08146470697682,1,22,sum,shift_l2,1
439552,170.7436134723377,4,23,sum,shift_l2,1
601777,167.2677558553931,5,24,sum,shift_l2,1
500173,165.70198709443207,6,25,sum,shift_l2,1
270628,159.58406527491377,2,26,sum,shift_l2,1
250341,156.2782185800986,4,27,sum,shift_l2,1
937073,152.52319758270406,2,28,sum,shift_l2,1
2675,151.91016285567,2,29,sum,shift_l2,1
1676,146.6353580405713,5,30,sum,shift_l2,1
611725,146.13021476825784,6,31,sum,shift_l2,1
152531,144.69004764457344,4,32,sum,shift_l2,1
296809,143.850967370895,5,33,sum,shift_l2,1
863245,143.67584104879413,3,34,sum,shift_l2,1
668371,136.80919809251517,4,35,sum,shift_l2,1
154853,136.38513889871479,1,36,sum,shift_l2,1
15618,136.37829805895927,1,37,sum,shift_l2,1
248548,135.26669835839562,3,38,sum,shift_l2,1
775277,133.87883633050592,4,39,sum,shift_l2,1
460376,133.68587076487185,1,40,sum,shift_l2,1
895091,133.29724512918744,4,41,sum,shift_l2,1
42333,133.19970903835778,5,42,sum,shift_l2,1
570849,132.30296042659245,3,43,sum,shift_l2,1
732194,130.66511201390122,2,44,sum,shift_l2,1
38846,126.7773784665543,5,45,sum,shift_l2,1
629155,125.18925281419311,4,46,sum,shift_l2,1
318,125.10921947970165,3,47,sum,shift_l2,1
499236,124.66544871013465,5,48,sum,shift_l2,1
897379,123.30856273389352,4,49,sum,shift_l2,1
520924,123.15227562282465,1,50,sum,shift_l2,1
828824,122.15714098367971,4,51,sum,shift_l2,0
9429,122.01621216955101,1,52,sum,shift_l2,0
860350,121.21475884800299,4,53,sum,shift_l2,0
463516,121.05137704794359,3,54,sum,shift_l2,0
944569,121.0093513549801,1,55,sum,shift_l2,0
935290,120.53603868795756,6,56,sum,shift_l2,0
499794,120.44067416800696,1,57,sum,shift_l2,0
580187,119.9387342293136,3,58,sum,shift_l2,0
987010,119.91308500210125,1,59,sum,shift_l2,0
114188,119.46622397585526,4,60,sum,shift_l2,0
34010,119.17921796465829,2,61,sum,shift_l2,0
558501,119.06465813868441,2,62,sum,shift_l2,0
219931,118.9380261282758,4,63,sum,shift_l2,0
363015,118.31287066940467,1,64,sum,shift_l2,0
944909,117.63460954588987,2,65,sum,shift_l2,0
702318,114.94447104677769,5,66,sum,shift_l2,0
627952,113.58347268074498,3,67,sum,shift_l2,0
368665,112.806135255536,3,68,sum,shift_l2,0
168989,112.79820147829963,1,69,sum,shift_l2,0
80678,112.26543409917377,6,70,sum,shift_l2,0
913552,112.00292659714239,4,71,sum,shift_l2,0
643972,112.001665744114,4,72,sum,shift_l2,0
210529,111.92578622003967,6,73,sum,shift_l2,0
334537,111.08867880854555,2,74,sum,shift_l2,0
53964,110.6678219607829,1,75,sum,shift_l2,0
563449,110.62844172175444,3,76,sum,shift_l2,0
484416,110.5846385725647,4,77,sum,shift_l2,0
786982,110.39494620373225,2,78,sum,shift_l2,0
908887,110.0937123506609,3,79,sum,shift_l2,0
11933,109.943157527549,3,80,sum,shift_l2,0
222964,109.9045802673723,3,81,sum,shift_l2,0
622021,109.31439615741456,5,82,sum,shift_l2,0
532505,108.97648699515555,4,83,sum,shift_l2,0
706995,108.16580099556732,4,84,sum,shift_l2,0
55127,107.90375935791528,3,85,sum,shift_l2,0
827695,107.73484316116803,3,86,sum,shift_l2,0
401025,107.07358541561487,6,87,sum,shift_l2,0
87460,106.77763639119841,3,88,sum,shift_l2,0
264799,106.58956546633172,4,89,sum,shift_l2,0
879496,106.5392262540051,1,90,sum,shift_l2,0
854380,106.51625880757938,6,91,sum,shift_l2,0
541352,106.34466188822068,3,92,sum,shift_l2,0
166029,106.14632283330985,3,93,sum,shift_l2,0
837110,105.78925890135031,7,94,sum,shift_l2,0
692866,104.74418714989007,1,95,sum,shift_l2,0
288038,104.11252488476418,5,96,sum,shift_l2,0
144310,104.10338207494213,4,97,sum,shift_l2,0
647371,103.74901212729145,5,98,sum,shift_l2,0
454222,103.51351065932084,3,99,sum,shift_l2,0
58601,103.45499559558093,3,100,sum,shift_l2,0
196238,103.24874600828738,4,101,sum,shift_l2,0
628959,103.23322264985971,3,102,sum,shift_l2,0
946911,103.13983514527963,3,103,sum,shift_l2,0
255517,102.88796047576025,4,104,sum,shift_l2,0
740934,102.8383876121492,4,105,sum,shift_l2,0
320935,102.12995088782486,3,106,sum,shift_l2,0
838316,101.9377198631913,3,107,sum,shift_l2,0
599941,101.86062295949111,4,108,sum,shift_l2,0
888238,101.41096954399033,3,109,sum,shift_l2,0
803443,101.08260145268653,3,110,sum,shift_l2,0
429800,100.4891057122103,2,111,sum,shift_l2,0
469672,100.4736216657861,1,112,sum,shift_l2,0
520796,100.37865407526307,6,113,sum,shift_l2,0
40805,100.11236216172435,3,114,sum,shift_l2,0
370541,99.9121743053198,2,115,sum,shift_l2,0
677945,99.81668129822478,3,116,sum,shift_l2,0
813711,99.26945508137152,3,117,sum,shift_l2,0
279904,98.00681662637434,3,118,sum,shift_l2,0
7709,97.8014252602592,4,119,sum,shift_l2,0
834626,97.6411075776307,4,120,sum,shift_l2,0
918292,97.59731968723653,3,121,sum,shift_l2,0
355436,97.06753460684212,4,122,sum,shift_l2,0
774916,96.95797686889523,4,123,sum,shift_l2,0
598942,96.77335973348787,3,124,sum,shift_l2,0
236107,96.73746461463601,3,125,sum,shift_l2,0
752318,96.69777661983709,3,126,sum,shift_l2,0
569894,96.51133165818452,3,127,sum,shift_l2,0
882183,96.40292668717426,3,128,sum,shift_l2,0
404689,96.14946792459793,4,129,sum,shift_l2,0
34996,95.98208746989123,3,130,sum,shift_l2,0
870651,95.84336360973622,2,131,sum,shift_l2,0
772308,95.84070595856454,5,132,sum,shift_l2,0
927790,95.54460879968352,3,133,sum,shift_l2,0
20777,95.5429460602463,5,134,sum,shift_l2,0
777513,95.5059427568801,3,135,sum,shift_l2,0
155019,95.44338751283777,3,136,sum,shift_l2,0
723277,95.3951480699851,4,137,sum,shift_l2,0
147438,95.25821196415833,4,138,sum,shift_l2,0
694741,95.2193235931406,3,139,sum,shift_l2,0
172328,95.18715095292768,3,140,sum,shift_l2,0
168351,94.77788800417683,3,141,sum,shift_l2,0
302436,94.73749301028049,3,142,sum,shift_l2,0
284998,94.70771712155442,3,143,sum,shift_l2,0
8638,94.50078914759482,4,144,sum,shift_l2,0
24717,94.38736269273838,4,145,sum,shift_l2,0
373209,93.85825967313419,3,146,sum,shift_l2,0
941959,93.73760683767406,2,147,sum,shift_l2,0
636981,93.31101448011302,3,148,sum,shift_l2,0
213117,93.25569761205065,4,149,sum,shift_l2,0
364019,93.17402190002974,4,150,sum,shift_l2,0
655871,92.8586642939733,2,151,sum,shift_l2,0
261653,92.76318839442166,3,152,sum,shift_l2,0
74230,92.58375979848748,3,153,sum,shift_l2,0
955479,92.52771187257491,3,154,sum,shift_l2,0
145110,92.39829162076695,5,155,sum,shift_l2,0
834193,92.25903944336588,3,156,sum,shift_l2,0
996187,92.07796541227097,2,157,sum,shift_l2,0
893439,91.80233387409407,3,158,sum,shift_l2,0
533564,91.60364052050662,6,159,sum,shift_l2,0
761458,91.34721728301702,3,160,sum,shift_l2,0
666870,91.17003903626497,4,161,sum,shift_l2,0
214013,91.15193122732954,3,162,sum,shift_l2,0
453057,91.06623793184585,2,163,sum,shift_l2,0
547167,90.90599597732691,3,164,sum,shift_l2,0
323384,90.9031613928432,3,165,sum,shift_l2,0
73088,90.89023870856457,3,166,sum,shift_l2,0
901934,90.6394691703123,3,167,sum,shift_l2,0
89788,90.38422560250308,3,168,sum,shift_l2,0
974498,90.35074300831491,3,169,sum,shift_l2,0
735123,90.16871574018701,3,170,sum,shift_l2,0
979786,90.15331663182457,3,171,sum,shift_l2,0
568530,89.37676201340345,3,172,sum,shift_l2,0
139954,89.19065149639005,1,173,sum,shift_l2,0
392106,89.16761631603835,1,174,sum,shift_l2,0
924141,88.88772187186188,3,175,sum,shift_l2,0
568571,88.79341842411036,1,176,sum,shift_l2,0
149048,88.70169357765057,3,177,sum,shift_l2,0
144558,88.6450131700988,3,178,sum,shift_l2,0
749371,88.43917462523238,1,179,sum,shift_l2,0
181150,88.16824612916443,3,180,sum,shift_l2,0
122363,87.72428909812417,3,181,sum,shift_l2,0
724062,87.69707570280153,2,182,sum,shift_l2,0
628990,87.66205332521554,4,183,sum,shift_l2,0
983360,87.59579564644808,3,184,sum,shift_l2,0
301162,87.57194415000627,3,185,sum,shift_l2,0
326993,87.55934370152168,3,186,sum,shift_l2,0
502457,87.50049547736832,1,187,sum,shift_l2,0
751000,87.21218786297555,3,188,sum,shift_l2,0
184100,86.65563011104949,2,189,sum,shift_l2,0
945448,85.98583247810615,3,190,sum,shift_l2,0
208735,85.9649580977506,3,191,sum,shift_l2,0
734732,85.83951888594433,3,192,sum,shift_l2,0
885755,85.79828398018003,3,193,sum,shift_l2,0
478094,85.70373811130432,3,194,sum,shift_l2,0
755161,85.61458158388785,4,195,sum,shift_l2,0
853645,85.5850257454993,2,196,sum,shift_l2,0
310758,85.46088702724155,3,197,sum,shift_l2,0
209024,85.19057023115448,3,198,sum,shift_l2,0
317105,85.00656182317928,3,199,sum,shift_l2,0
154406,84.8616388895433,1,200,sum,shift_l2,0
719749,84.60066751246237,3,201,sum,shift_l2,0
376838,84.45513233654103,4,202,sum,shift_l2,0
1000345,84.43915866145258,3,203,sum,shift_l2,0
901289,84.10849499378216,2,204,sum,shift_l2,0
216602,84.06285430424418,4,205,sum,shift_l2,0
946367,83.93431992362076,3,206,sum,shift_l2,0
874867,83.91470815269338,2,207,sum,shift_l2,0
721823,83.86701054374535,4,208,sum,shift_l2,0
602657,83.68445527476436,3,209,sum,shift_l2,0
623040,83.63063371099415,3,210,sum,shift_l2,0
499796,83.18326248924333,3,211,sum,shift_l2,0
64221,82.96474663913853,4,212,sum,shift_l2,0
353566,82.92648912277821,3,213,sum,shift_l2,0
829529,82.78098453659564,3,214,sum,shift_l2,0
489715,82.70698690178284,3,215,sum,shift_l2,0
268774,82.67662373229946,3,216,sum,shift_l2,0
87030,82.6536020140448,3,217,sum,shift_l2,0
71381,82.21504822689246,3,218,sum,shift_l2,0
153887,82.0823647167366,2,219,sum,shift_l2,0
282588,81.96726311800577,3,220,sum,shift_l2,0
297942,81.7686199130582,5,221,sum,shift_l2,0
598637,81.67717714846879,4,222,sum,shift_l2,0
236928,81.59708816478536,4,223,sum,shift_l2,0
472285,81.42198228410368,2,224,sum,shift_l2,0
102573,81.39079105275476,3,225,sum,shift_l2,0
990537,81.31843478044316,5,226,sum,shift_l2,0
253819,81.1489141413607,3,227,sum,shift_l2,0
33008,81.11537868634804,2,228,sum,shift_l2,0
824880,80.8546957741976,2,229,sum,shift_l2,0
363045,80.77771095795552,3,230,sum,shift_l2,0
326874,80.77115022460748,3,231,sum,shift_l2,0
609913,80.47183865080484,5,232,sum,shift_l2,0
603427,80.41911526125968,3,233,sum,shift_l2,0
824167,80.2567220728834,3,234,sum,shift_l2,0
557897,80.06850981411118,3,235,sum,shift_l2,0
953149,80.05508048235632,2,236,sum,shift_l2,0
938083,80.00244081984165,3,237,sum,shift_l2,0
275618,79.90910110261174,2,238,sum,shift_l2,0
633806,79.87051007845625,2,239,sum,shift_l2,0
360528,79.69573852791028,3,240,sum,shift_l2,0
467866,79.6895862893939,3,241,sum,shift_l2,0
402790,79.38796755537521,2,242,sum,shift_l2,0
791544,79.02803999136788,2,243,sum,shift_l2,0
556463,78.9696344598083,4,244,sum,shift_l2,0
159055,78.93715690794592,3,245,sum,shift_l2,0
3800,78.82492730218114,4,246,sum,shift_l2,0
496644,78.77418617326832,3,247,sum,shift_l2,0
435091,78.68222282325385,2,248,sum,shift_l2,0
512577,78.64672458878061,4,249,sum,shift_l2,0
424333,78.64568463457046,3,250,sum,shift_l2,0
889957,78.5794277505259,2,251,sum,shift_l2,0
94001,78.40547947543881,5,252,sum,shift_l2,0
196260,78.34664770302948,2,253,sum,shift_l2,0
5118,78.30083024057905,3,254,sum,shift_l2,0
185500,78.24699707575527,3,255,sum,shift_l2,0
873174,78.24096361294741,3,256,sum,shift_l2,0
692415,78.17083210354373,2,257,sum,shift_l2,0
321027,78.06958130177196,2,258,sum,shift_l2,0
669811,78.02808340290628,3,259,sum,shift_l2,0
89824,77.98574059460424,3,260,sum,shift_l2,0
344992,77.96446774481501,3,261,sum,shift_l2,0
547814,77.82237598081846,2,262,sum,shift_l2,0
723505,77.6625550896569,2,263,sum,shift_l2,0
95594,77.6047724617226,3,264,sum,shift_l2,0
789206,77.58968238725657,2,265,sum,shift_l2,0
92147,77.43221468741882,3,266,sum,shift_l2,0
454855,77.42674989684798,2,267,sum,shift_l2,0
358410,77.27458129180702,2,268,sum,shift_l2,0
554787,77.26980302990565,3,269,sum,shift_l2,0
788337,77.16924736806988,2,270,sum,shift_l2,0
841804,77.14946371001301,2,271,sum,shift_l2,0
663820,77.01976630058485,3,272,sum,shift_l2,0
844979,76.70462374713321,3,273,sum,shift_l2,0
914806,76.67100581705441,3,274,sum,shift_l2,0
776349,76.64178875590095,2,275,sum,shift_l2,0
428356,76.63931317072891,2,276,sum,shift_l2,0
622408,76.33332850305025,2,277,sum,shift_l2,0
289689,76.3288389409684,3,278,sum,shift_l2,0
741561,76.01755828951963,4,279,sum,shift_l2,0
628994,75.91372373759202,1,280,sum,shift_l2,0
410697,75.89095127324384,2,281,sum,shift_l2,0
222684,75.74248775718749,1,282,sum,shift_l2,0
658715,75.69329958723429,2,283,sum,shift_l2,0
687056,75.6328492094083,3,284,sum,shift_l2,0
370258,75.4054617302806,4,285,sum,shift_l2,0
999832,75.39157252524235,2,286,sum,shift_l2,0
89823,75.31254532420445,3,287,sum,shift_l2,0
724059,75.29043112290667,4,288,sum,shift_l2,0
762405,75.28434803704391,3,289,sum,shift_l2,0
378153,75.1315136008504,3,290,sum,shift_l2,0
397720,75.12296459443485,2,291,sum,shift_l2,0
191866,75.05817162762028,4,292,sum,shift_l2,0
643953,74.80450032062818,3,293,sum,shift_l2,0
607066,74.74819496947936,2,294,sum,shift_l2,0
378120,74.73323101564667,2,295,sum,shift_l2,0
853046,74.60173774934486,2,296,sum,shift_l2,0
459504,74.46490383512932,3,297,sum,shift_l2,0
389741,74.40386535045121,2,298,sum,shift_l2,0
781087,74.33440087274556,3,299,sum,shift_l2,0
982389,74.2033185812946,3,300,sum,shift_l2,0
652922,74.17963412479378,3,301,sum,shift_l2,0
460465,74.07739791261218,3,302,sum,shift_l2,0
906667,73.95278386823334,2,303,sum,shift_l2,0
447871,73.93880393439352,2,304,sum,shift_l2,0
601227,73.85030129944481,2,305,sum,shift_l2,0
72182,73.78479859797682,1,306,sum,shift_l2,0
380286,73.6725296247352,3,307,sum,shift_l2,0
331488,73.65354966801225,2,308,sum,shift_l2,0
161093,73.39677590547541,2,309,sum,shift_l2,0
217795,73.37995134909592,3,310,sum,shift_l2,0
354881,73.36342328134207,4,311,sum,shift_l2,0
87500,73.23279303908433,3,312,sum,shift_l2,0
75395,73.1413392460442,3,313,sum,shift_l2,0
819952,73.12613226160435,2,314,sum,shift_l2,0
581515,73.03038838004761,4,315,sum,shift_l2,0
41169,72.973318332166,2,316,sum,shift_l2,0
225633,72.81839686697074,2,317,sum,shift_l2,0
572203,72.78971774717184,2,318,sum,shift_l2,0
288039,72.72167596872238,2,319,sum,shift_l2,0
161743,72.70794281080052,4,320,sum,shift_l2,0
322614,72.70276597955214,2,321,sum,shift_l2,0
467432,72.55827348144564,3,322,sum,shift_l2,0
262920,72.52365365427926,3,323,sum,shift_l2,0
612236,72.50086262864355,2,324,sum,shift_l2,0
547802,72.48118920493238,2,325,sum,shift_l2,0
245062,72.33717281889147,3,326,sum,shift_l2,0
107108,72.31448510197656,3,327,sum,shift_l2,0
260636,72.2552643593504,2,328,sum,shift_l2,0
722103,72.13493378730348,2,329,sum,shift_l2,0
886185,72.06964626827863,3,330,sum,shift_l2,0
103934,71.81646126123644,2,331,sum,shift_l2,0
805579,71.69651434174705,3,332,sum,shift_l2,0
531384,71.69291574130897,2,333,sum,shift_l2,0
593662,71.64062903956327,2,334,sum,shift_l2,0
272114,71.44596178850365,3,335,sum,shift_l2,0
353563,71.39399045667412,4,336,sum,shift_l2,0
138138,71.34597844169606,3,337,sum,shift_l2,0
654085,71.17953621290987,2,338,sum,shift_l2,0
406280,71.16778426676419,4,339,sum,shift_l2,0
615007,71.15718007952565,3,340,sum,shift_l2,0
755649,71.10616895368152,1,341,sum,shift_l2,0
681065,71.07104034519402,3,342,sum,shift_l2,0
279195,70.78036187587898,3,343,sum,shift_l2,0
37499,70.70644730542159,3,344,sum,shift_l2,0
35902,70.67505345723984,3,345,sum,shift_l2,0
592933,70.63661134518007,2,346,sum,shift_l2,0
289849,70.61029380675512,1,347,sum,shift_l2,0
165357,70.60453876015953,3,348,sum,shift_l2,0
905423,70.57722969040108,2,349,sum,shift_l2,0
288489,70.51487636486598,2,350,sum,shift_l2,0
710452,70.4995381485705,2,351,sum,shift_l2,0
279100,70.49614813364319,3,352,sum,shift_l2,0
668654,70.47209682582707,2,353,sum,shift_l2,0
223605,70.39728305512071,4,354,sum,shift_l2,0
932436,70.39014788135394,2,355,sum,shift_l2,0
269790,70.35756332509676,2,356,sum,shift_l2,0
711884,70.14704667263574,1,357,sum,shift_l2,0
444234,70.10709301063821,2,358,sum,shift_l2,0
134369,70.09092325405553,3,359,sum,shift_l2,0
96762,70.0646388200899,3,360,sum,shift_l2,0
569688,70.06277372032967,2,361,sum,shift_l2,0
880145,70.01869887726971,3,362,sum,shift_l2,0
747476,69.96933969608975,2,363,sum,shift_l2,0
324401,69.9585524434199,4,364,sum,shift_l2,0
268922,69.92863022092777,2,365,sum,shift_l2,0
713601,69.90818160521447,2,366,sum,shift_l2,0
288649,69.90028226359274,3,367,sum,shift_l2,0
248985,69.76247950703612,3,368,sum,shift_l2,0
754271,69.71619675364752,2,369,sum,shift_l2,0
324079,69.71071527222438,4,370,sum,shift_l2,0
472088,69.6670328123214,2,371,sum,shift_l2,0
928645,69.65209902454718,2,372,sum,shift_l2,0
117674,69.58654799160914,2,373,sum,shift_l2,0
412387,69.54122007189801,4,374,sum,shift_l2,0
765961,69.54013988092849,2,375,sum,shift_l2,0
540554,69.47107368151046,5,376,sum,shift_l2,0
133948,69.46169150441489,3,377,sum,shift_l2,0
892725,69.46063731054352,2,378,sum,shift_l2,0
907726,69.40056138396707,2,379,sum,shift_l2,0
132692,69.32325578120138,2,380,sum,shift_l2,0
726561,69.28622048668707,1,381,sum,shift_l2,0
903098,69.22248044744447,2,382,sum,shift_l2,0
957693,69.11296114291895,2,383,sum,shift_l2,0
547507,69.11071472458038,2,384,sum,shift_l2,0
446679,69.1088389302457,3,385,sum,shift_l2,0
742741,69.08773718234156,2,386,sum,shift_l2,0
902021,68.97418985754841,3,387,sum,shift_l2,0
88823,68.95725578018477,2,388,sum,shift_l2,0
298841,68.95426875980279,2,389,sum,shift_l2,0
132970,68.90565739271089,2,390,sum,shift_l2,0
891995,68.90214254832945,2,391,sum,shift_l2,0
297786,68.64117234883565,3,392,sum,shift_l2,0
950986,68.55756586802644,2,393,sum,shift_l2,0
487014,68.50971899358919,2,394,sum,shift_l2,0
441421,68.47328425235126,2,395,sum,shift_l2,0
847405,68.46808802427468,3,396,sum,shift_l2,0
534834,68.33153534450558,3,397,sum,shift_l2,0
29361,68.2139396134896,2,398,sum,shift_l2,0
752038,68.20049334975751,3,399,sum,shift_l2,0
341493,68.18451009364364,2,400,sum,shift_l2,0
816766,68.03362842327243,2,401,sum,shift_l2,0
907837,68.02624357034955,4,402,sum,shift_l2,0
942734,68.0028241962014,2,403,sum,shift_l2,0
269164,67.99327740829504,2,404,sum,shift_l2,0
74574,67.98546288441261,2,405,sum,shift_l2,0
135817,67.9697135596519,2,406,sum,shift_l2,0
983189,67.95407641318766,2,407,sum,shift_l2,0
882178,67.93720350824985,3,408,sum,shift_l2,0
773753,67.91129438375644,3,409,sum,shift_l2,0
577393,67.82049170184229,2,410,sum,shift_l2,0
58322,67.80492591140003,2,411,sum,shift_l2,0
372149,67.79339636633793,2,412,sum,shift_l2,0
189268,67.77067939404512,4,413,sum,shift_l2,0
59400,67.75310799097565,2,414,sum,shift_l2,0
209473,67.66112266728317,3,415,sum,shift_l2,0
677917,67.64344848361549,2,416,sum,shift_l2,0
717995,67.64082388727928,2,417,sum,shift_l2,0
274112,67.63450777864362,4,418,sum,shift_l2,0
89054,67.61388194432905,2,419,sum,shift_l2,0
291544,67.58966292036959,2,420,sum,shift_l2,0
287217,67.53057683510184,3,421,sum,shift_l2,0
7472,67.5058043855015,2,422,sum,shift_l2,0
124837,67.4957801593839,2,423,sum,shift_l2,0
738186,67.4707813285704,4,424,sum,shift_l2,0
208310,67.4432881710482,2,425,sum,shift_l2,0
15311,67.42656695614566,1,426,sum,shift_l2,0
263111,67.4236692810486,1,427,sum,shift_l2,0
677950,67.41245490587067,2,428,sum,shift_l2,0
699745,67.4019277578422,2,429,sum,shift_l2,0
37657,67.38028097833069,3,430,sum,shift_l2,0
461629,67.37284111094432,2,431,sum,shift_l2,0
982206,67.26512434745815,2,432,sum,shift_l2,0
684553,67.18155445678556,3,433,sum,shift_l2,0
441869,67.18005199231007,3,434,sum,shift_l2,0
15847,67.13273234135335,2,435,sum,shift_l2,0
53764,66.87227028701133,3,436,sum,shift_l2,0
712443,66.86037210638173,2,437,sum,shift_l2,0
712170,66.80696826705584,2,438,sum,shift_l2,0
750959,66.7718598947678,3,439,sum,shift_l2,0
713821,66.76974293195244,2,440,sum,shift_l2,0
617371,66.75373236781134,3,441,sum,shift_l2,0
573073,66.7050862144024,3,442,sum,shift_l2,0
844354,66.65817199552761,2,443,sum,shift_l2,0
292688,66.65441319631297,3,444,sum,shift_l2,0
212784,66.65273384947787,2,445,sum,shift_l2,0
265961,66.5965634215377,2,446,sum,shift_l2,0
682407,66.56782078671483,3,447,sum,shift_l2,0
948695,66.5377280282916,2,448,sum,shift_l2,0
863504,66.5012872931138,2,449,sum,shift_l2,0
200890,66.47259322557971,2,450,sum,shift_l2,0
679635,66.46925359248145,2,451,sum,shift_l2,0
583186,66.4634411772276,2,452,sum,shift_l2,0
27034,66.42076089691733,2,453,sum,shift_l2,0
969330,66.3337323224954,2,454,sum,shift_l2,0
790365,66.3119951298803,2,455,sum,shift_l2,0
539485,66.28522870916004,4,456,sum,shift_l2,0
302326,66.28434394449121,3,457,sum,shift_l2,0
205808,66.24982511123159,2,458,sum,shift_l2,0
419059,66.23912794375417,3,459,sum,shift_l2,0
960313,66.21939129761755,2,460,sum,shift_l2,0
505972,66.17887378915894,2,461,sum,shift_l2,0
583836,66.15635374702222,2,462,sum,shift_l2,0
831037,66.09950174997735,2,463,sum,shift_l2,0
906225,66.06217371959663,1,464,sum,shift_l2,0
917127,66.0462885783437,2,465,sum,shift_l2,0
446412,65.99612599006952,2,466,sum,shift_l2,0
751948,65.93228937460339,3,467,sum,shift_l2,0
745149,65.9265948147203,2,468,sum,shift_l2,0
720645,65.87796976574418,3,469,sum,shift_l2,0
811300,65.75311791687348,2,470,sum,shift_l2,0
104805,65.74232804959826,2,471,sum,shift_l2,0
508110,65.65667447640705,2,472,sum,shift_l2,0
764818,65.6004190080613,4,473,sum,shift_l2,0
336043,65.57638181505573,2,474,sum,shift_l2,0
633423,65.49263534741696,2,475,sum,shift_l2,0
40806,65.49046258605392,3,476,sum,shift_l2,0
725829,65.43290345808818,1,477,sum,shift_l2,0
779055,65.37625175566183,2,478,sum,shift_l2,0
125804,65.3492666773767,2,479,sum,shift_l2,0
294295,65.33683676170979,4,480,sum,shift_l2,0
559421,65.28548160533464,2,481,sum,shift_l2,0
689805,65.2520837152251,3,482,sum,shift_l2,0
860621,65.24927501706345,2,483,sum,shift_l2,0
874134,65.23076657074125,5,484,sum,shift_l2,0
69598,65.18829165126488,2,485,sum,shift_l2,0
750877,65.01328589780572,2,486,sum,shift_l2,0
982629,64.99476602246506,2,487,sum,shift_l2,0
670781,64.98942223710068,2,488,sum,shift_l2,0
985255,64.9664809663694,4,489,sum,shift_l2,0
710719,64.87319222505779,3,490,sum,shift_l2,0
582041,64.86738861999291,2,491,sum,shift_l2,0
491408,64.78629020882119,4,492,sum,shift_l2,0
756322,64.78179153714616,3,493,sum,shift_l2,0
533670,64.71443321789226,2,494,sum,shift_l2,0
260426,64.64808721609226,2,495,sum,shift_l2,0
476554,64.64117206944451,3,496,sum,shift_l2,0
728149,64.60431119053374,2,497,sum,shift_l2,0
67911,64.60061097345255,2,498,sum,shift_l2,0
860923,64.56339629039684,3,499,sum,shift_l2,0
123644,64.54937892318755,2,500,sum,shift_l2,0
685458,64.53653477246897,2,501,sum,shift_l2,0
646278,64.51957609929616,2,502,sum,shift_l2,0
737747,64.44018306194037,2,503,sum,shift_l2,0
506854,64.43257590674975,2,504,sum,shift_l2,0
424601,64.42971298715256,2,505,sum,shift_l2,0
28915,64.35427085275883,2,506,sum,shift_l2,0
891116,64.29893879985855,3,507,sum,shift_l2,0
250050,64.26277089686354,3,508,sum,shift_l2,0
254826,64.24760754926558,3,509,sum,shift_l2,0
657041,64.24737401457611,2,510,sum,shift_l2,0
353111,64.24376281865172,2,511,sum,shift_l2,0
305918,64.24376214220129,3,512,sum,shift_l2,0
509998,64.13826220215951,3,513,sum,shift_l2,0
882307,64.07902151918975,2,514,sum,shift_l2,0
661488,64.01318398093757,2,515,sum,shift_l2,0
570122,64.01222847447224,4,516,sum,shift_l2,0
133838,63.996167558886114,3,517,sum,shift_l2,0
601797,63.94309729585973,3,518,sum,shift_l2,0
443463,63.856033903430074,2,519,sum,shift_l2,0
786991,63.84005540154949,2,520,sum,shift_l2,0
633790,63.8339292871089,3,521,sum,shift_l2,0
971010,63.75159275190602,2,522,sum,shift_l2,0
460033,63.7067254331955,2,523,sum,shift_l2,0
136090,63.66025412733968,3,524,sum,shift_l2,0
270882,63.60792619546204,2,525,sum,shift_l2,0
499793,63.58732823369814,3,526,sum,shift_l2,0
396102,63.579403645150435,2,527,sum,shift_l2,0
623335,63.57178931115823,2,528,sum,shift_l2,0
86303,63.499889812148496,2,529,sum,shift_l2,0
955475,63.47941547380754,2,530,sum,shift_l2,0
792793,63.45347651723138,2,531,sum,shift_l2,0
112848,63.40383857640819,2,532,sum,shift_l2,0
310462,63.356121384102636,2,533,sum,shift_l2,0
540643,63.349020904035925,4,534,sum,shift_l2,0
465826,63.335581899098,2,535,sum,shift_l2,0
159705,63.30043979633774,2,536,sum,shift_l2,0
33905,63.28875660975499,1,537,sum,shift_l2,0
